"id","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","neighbourhood_group_cleansed","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","instant_bookable","a_balcony","a_garden","a_fireplace","a_outdoors","a_pool","a_breakfast","a_air_conditioning","a_parking","a_working_space","a_child_friendly","a_gym","a_gaming","a_kitchen","a_pets","bathroom_digits","bathroom_chars","bathrooms_type","bathrooms_count","flag_review_scores_rating"
41873952,"99","99",0,136,136,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",4,"2 baths",2,3,40,2,300,32,32,1125,1125,32,1125,1,0,0,0,271,2020-12-17,1,1,0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
41874580,"80","98",0,28,28,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",4,"1 bath",1,2,220,60,1125,60,60,1125,1125,60,1125,1,30,60,90,180,2020-12-18,1,1,0,94,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0," bath","1 ","Private",1,1
41874895,"N/A","100",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Entire home/apt",3,"1 bath",1,1,40,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,2,2,0,100,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
41879545,"N/A","100",0,0,0,0,0,"la Barceloneta","Ciutat Vella","Apartment","Private room",2,"1 private bath",1,2,50,1,1125,1,1,1125,1125,1,1125,1,29,59,89,179,2020-12-18,1,1,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," private bath","1  ","Private",1,0
41880579,"N/A","N/A",0,0,0,1,0,"la Sagrada Família","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,85,3,7,3,3,7,7,3,7,1,16,46,76,351,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,1
41880687,"50","11",0,1,1,1,0,"el Camp d'en Grassot i Gràcia Nova","Gràcia","Apartment","Private room",2,"1 bath",1,2,20,2,1125,2,2,1125,1125,2,1125,1,30,60,90,365,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41880881,"100","25",1,2,2,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",2,"1 bath",1,1,71,1,1125,1,1,1125,1125,1,1125,1,17,38,68,343,2020-12-18,0,0,0,94,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0," bath","1 ","Private",1,1
41883681,"100","100",0,0,0,1,0,"Vilapicina i la Torre Llobeta","Nou Barris","Apartment","Private room",4,"1 shared bath",1,1,30,1,6,1,1,1125,1125,1,1125,1,29,59,89,179,2020-12-17,1,1,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
41884216,"33","100",1,3,3,1,0,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,29,1,30,1,1,1125,1125,1,1125,1,29,59,89,175,2020-12-17,5,5,0,96,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
41884657,"33","100",1,3,3,1,0,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,29,1,30,1,1,1125,1125,1,1125,1,20,50,80,170,2020-12-17,9,9,0,93,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
41887087,"100","100",0,1,1,1,0,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Private room",3,"1 shared bath",1,2,70,2,1125,2,2,1125,1125,2,1125,1,29,59,89,179,2020-12-18,3,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
41894482,"N/A","N/A",0,0,0,1,1,"la Nova Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"Shared half-bath",1,2,15,30,60,30,30,1125,1125,30,1125,1,0,0,0,0,2020-12-16,0,0,0,94,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Shared half-bath"," -","Shared",1,1
41894611,"N/A","N/A",1,2,2,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Entire home/apt",3,"1 bath",1,2,180,5,32,5,5,1125,1125,5,1125,1,30,60,90,90,2020-12-18,0,0,0,94,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0," bath","1 ","Private",1,1
41895465,"100","97",1,23,23,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,141,2,60,2,4,60,60,2.3,60,1,0,0,0,169,2020-12-17,1,1,0,100,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
41895796,"100","97",1,23,23,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",4,"2 baths",2,3,211,2,60,2,4,60,60,2.3,60,1,0,0,0,166,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0," baths","2 ","Private",2,1
41895963,"100","97",1,23,23,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,235,2,1125,2,4,1125,1125,2.3,1125,1,0,0,0,108,2020-12-18,1,1,0,100,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0," baths","2 ","Private",2,0
41896056,"100","97",1,23,23,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",6,"2 baths",3,5,235,2,60,2,4,60,60,2.3,60,1,0,0,0,0,2020-12-18,1,1,0,100,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
41896154,"100","97",1,23,23,1,1,"la Sagrada Família","Eixample","Apartment","Entire home/apt",4,"1 bath",2,3,159,2,60,2,4,60,60,2.3,60,1,0,0,0,169,2020-12-17,0,0,0,94,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41896260,"N/A","60",0,0,0,1,1,"Sants","Sants-Montjuïc","Apartment","Private room",2,"1.5 shared baths",1,1,40,1,7,1,1,7,7,1,7,1,0,0,0,0,2020-12-19,1,1,0,100,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
41896383,"100","N/A",0,1,1,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1.5 shared baths",1,1,35,3,1125,3,3,1125,1125,3,1125,1,30,60,90,180,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,1
41897708,"N/A","N/A",0,0,0,1,0,"Sants - Badal","Sants-Montjuïc","Apartment","Private room",2,"1 bath",1,2,37,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41899332,"100","95",1,3,3,1,0,"Vallcarca i els Penitents","Gràcia","Apartment","Private room",2,"1 shared bath",1,1,28,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-30,12,12,1,95,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0," shared bath","1  ","Shared",1,0
41899659,"N/A","13",0,1,1,1,0,"la Sagrada Família","Eixample","Apartment","Private room",4,"1 bath",1,4,40,2,1125,2,2,1125,1125,2,1125,1,28,58,88,88,2020-12-18,1,1,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
41901153,"N/A","N/A",0,1,1,1,1,"el Poblenou","Sant Martí","Apartment","Entire home/apt",6,"2.5 baths",3,4,97,32,1125,32,32,1125,1125,32,1125,1,0,0,0,38,2020-12-30,0,0,0,94,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,". baths","2.5 ","Private",2,1
41902071,"N/A","N/A",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,100,32,32,32,32,1125,1125,32,1125,1,17,32,62,62,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,1
41902123,"90","99",0,15,15,1,1,"el Parc i la Llacuna del Poblenou","Sant Martí","Apartment","Private room",2,"1.5 shared baths",1,1,14,2,1125,2,14,1125,1125,2.6,1125,1,10,10,10,10,2020-12-16,4,4,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,". shared baths","1.5  ","Shared",1,0
41902759,"90","99",0,15,15,1,1,"el Parc i la Llacuna del Poblenou","Sant Martí","Apartment","Private room",2,"1.5 baths",1,2,11,2,1125,2,10,1125,1125,4,1125,1,25,41,41,41,2020-12-17,8,8,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". baths","1.5 ","Private",1,0
41903072,"0","67",0,27,27,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,44,31,1125,31,31,1125,1125,31,1125,1,30,60,90,365,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41904435,"100","100",0,0,0,1,0,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,27,1,29,1,3,1125,1125,1.9,1125,1,30,60,90,180,2020-12-17,0,0,0,94,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,1
41904491,"100","94",0,3,3,1,0,"la Sagrada Família","Eixample","Apartment","Private room",2,"1 shared bath",1,1,25,2,30,2,2,1125,1125,2,1125,0,0,0,0,0,2020-12-16,7,7,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
41904837,"N/A","100",0,0,0,1,0,"la Dreta de l'Eixample","Eixample","Apartment","Private room",3,"1 bath",1,2,30,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,1
41904983,"N/A","100",0,0,0,1,0,"la Vila de Gràcia","Gràcia","Apartment","Private room",2,"1 bath",1,2,53,1,1125,1,1,1125,1125,1,1125,1,29,59,89,89,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41905385,"N/A","100",0,0,0,1,0,"la Dreta de l'Eixample","Eixample","Apartment","Private room",3,"1 shared bath",1,2,30,1,1125,1,3,1125,1125,1.6,1125,1,0,0,0,0,2020-12-16,3,3,0,80,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0," shared bath","1  ","Shared",1,0
41905595,"100","71",1,3,3,1,0,"la Dreta de l'Eixample","Eixample","Apartment","Private room",4,"1 private bath",1,2,65,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," private bath","1  ","Private",1,1
41907182,"100","99",1,2,2,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",5,"1.5 baths",2,2,70,3,1125,3,3,1125,1125,3,1125,1,0,0,0,2,2020-12-18,7,7,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,". baths","1.5 ","Private",1,0
41919083,"100","98",0,4,4,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"2 baths",4,4,66,3,1124,3,3,1124,1124,3,1124,1,30,60,74,74,2020-12-17,8,8,0,68,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
41919871,"N/A","99",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 bath",1,1,22,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,17,17,0,95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0," bath","1 ","Private",1,0
41921205,"N/A","100",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"2 shared baths",1,1,60,1,31,1,1,1125,1125,1,1125,1,16,46,76,348,2020-12-18,2,2,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared baths","2  ","Shared",2,0
41921553,"N/A","99",0,2,2,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 bath",1,2,22,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,10,10,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0," bath","1 ","Private",1,0
41923515,"N/A","100",0,1,1,1,1,"el Raval","Ciutat Vella","Apartment","Private room",3,"1.5 shared baths",1,2,38,1,1125,1,1,1125,1125,1,1125,1,15,45,75,75,2020-12-17,1,1,0,100,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,". shared baths","1.5  ","Shared",1,0
41926195,"100","100",0,0,0,1,0,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",4,"1 shared bath",1,3,9,1,1125,1,1,1125,1125,1,1125,1,16,46,76,305,2020-12-17,18,18,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
41926662,"100","96",0,17,17,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"2 baths",2,3,197,1,30,1,2,1125,1125,1.3,1125,1,0,0,0,167,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0," baths","2 ","Private",2,1
41928183,"100","83",0,5,5,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,200,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-17,2,2,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,0
41931282,"N/A","0",0,0,0,1,0,"el Poblenou","Sant Martí","Apartment","Private room",2,"2 shared baths",1,2,58,1,1125,1,1,1125,1125,1,1125,1,29,59,89,179,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," shared baths","2  ","Shared",2,1
41934539,"N/A","N/A",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 bath",1,2,51,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41937732,"N/A","17",0,1,1,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,1,99,2,15,2,2,15,15,2,15,1,30,60,90,180,2020-12-17,0,0,0,94,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
41942714,"90","99",0,15,15,1,1,"la Vila Olímpica del Poblenou","Sant Martí","Apartment","Private room",2,"1.5 baths",1,2,12,2,1125,2,14,1125,1125,5.7,1125,1,26,56,69,69,2020-12-18,4,4,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". baths","1.5 ","Private",1,0
41944040,"N/A","100",0,0,0,1,0,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1.5 baths",1,1,65,4,1125,4,4,1125,1125,4,1125,1,30,60,90,90,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,". baths","1.5 ","Private",1,1
41944333,"100","100",1,2,2,1,1,"Sant Antoni","Eixample","Apartment","Entire home/apt",3,"2 baths",3,3,150,35,1125,35,35,1125,1125,35,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,1
41945119,"N/A","100",1,1,1,1,0,"la Barceloneta","Ciutat Vella","Apartment","Private room",2,"1 bath",1,2,28,30,1125,30,30,1125,1125,30,1125,1,0,0,0,0,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41946176,"48","99",0,28,28,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"2 baths",2,2,600,2,30,2,2,30,30,2,30,1,0,14,44,153,2020-12-18,1,1,0,80,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
41946195,"48","99",0,28,28,1,1,"Sant Gervasi - Galvany","Sarrià-Sant Gervasi","Apartment","Entire home/apt",4,"2 baths",2,3,1000,2,30,2,2,30,30,2,30,1,0,0,0,96,2020-12-18,2,2,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," baths","2 ","Private",2,0
41946551,"80","96",0,8,8,1,1,"la Dreta de l'Eixample","Eixample","Apartment","Entire home/apt",6,"3.5 baths",3,3,329,32,334,32,32,334,334,32,334,1,29,59,89,364,2020-12-17,0,0,0,94,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,". baths","3.5 ","Private",3,1
41949816,"N/A","N/A",0,0,0,1,0,"les Corts","Les Corts","Apartment","Private room",2,"2 shared baths",1,1,100,10,1125,10,10,1125,1125,10,1125,1,0,0,0,0,2020-12-16,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," shared baths","2  ","Shared",2,1
41951643,"N/A","100",0,0,0,1,0,"el Fort Pienc","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,35,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-30,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,1
41954954,"N/A","N/A",0,0,0,1,0,"el Camp de l'Arpa del Clot","Sant Martí","Apartment","Private room",2,"1 bath",1,2,99,1,1125,1,1,1125,1125,1,1125,1,29,59,89,89,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41956853,"N/A","N/A",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,2,36,2,1125,2,2,1125,1125,2,1125,1,30,60,90,90,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,1
41957017,"N/A","0",0,0,0,1,0,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Private room",2,"1 bath",1,2,59,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0," bath","1 ","Private",1,1
41967171,"17","16",0,134,134,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",4,"1 bath",1,3,105,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-16,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,1
41968208,"N/A","100",0,3,3,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Shared room",2,"1.5 shared baths",1,2,50,1,6,1,1,6,6,1,6,1,18,32,46,46,2020-12-17,0,0,0,94,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,". shared baths","1.5  ","Shared",1,1
41968663,"100","100",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Entire home/apt",4,"1 bath",1,1,88,1,1125,1,1,1125,1125,1,1125,1,30,60,90,270,2020-12-18,2,2,0,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,0
41971332,"N/A","100",0,0,0,1,0,"Sants - Badal","Sants-Montjuïc","Apartment","Private room",2,"1 bath",1,2,35,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-19,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41972456,"37","14",0,1,1,1,0,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Entire home/apt",2,"1 bath",1,1,39,2,1125,2,2,1125,1125,2,1125,1,30,60,90,90,2020-12-17,2,2,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,0
41974007,"N/A","100",0,5,5,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",6,"2 baths",3,4,804,1,1125,1,2,1125,1125,2,1125,1,0,0,0,5,2020-12-18,1,1,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,0
41974133,"N/A","94",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,36,1,1125,1,3,1125,1125,1.6,1125,1,0,0,0,0,2020-12-16,4,4,0,90,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0," bath","1 ","Private",1,0
41975205,"100","100",0,2,2,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",4,"2 baths",2,2,55,32,1125,32,32,1125,1125,32,1125,1,0,0,0,0,2020-12-16,1,1,0,100,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," baths","2 ","Private",2,0
41976118,"100","100",0,2,2,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,40,32,1125,32,32,1125,1125,32,1125,1,30,60,90,206,2020-12-17,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
41976303,"N/A","14",0,0,0,1,0,"l'Antiga Esquerra de l'Eixample","Eixample","Apartment","Private room",2,"1.5 shared baths",1,1,30,4,5,4,4,5,5,4,5,1,30,60,90,90,2020-12-18,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". shared baths","1.5  ","Shared",1,0
41976357,"0","100",0,0,0,1,0,"el Putxet i el Farró","Sarrià-Sant Gervasi","Apartment","Private room",2,"1 shared bath",1,2,40,2,1125,2,2,1125,1125,2,1125,1,30,60,90,90,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,1
41976814,"N/A","100",0,0,0,1,1,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,25,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-16,2,2,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0," shared bath","1  ","Shared",1,0
41977788,"100","83",0,5,5,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,1,185,4,1125,4,4,1125,1125,4,1125,1,30,60,90,365,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,1
41977794,"N/A","100",0,0,0,1,0,"el Fort Pienc","Eixample","Apartment","Private room",2,"1 bath",1,2,60,4,1125,4,4,1125,1125,4,1125,1,0,0,0,0,2020-12-16,1,1,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,0
41980482,"N/A","N/A",0,0,0,1,0,"el Raval","Ciutat Vella","Apartment","Private room",2,"1 bath",1,2,101,1,1125,1,1,1125,1125,1,1125,1,29,59,89,179,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41981309,"N/A","N/A",0,0,0,1,0,"el Baix Guinardó","Horta-Guinardó","Apartment","Entire home/apt",2,"1 bath",2,2,45,31,32,31,31,32,32,31,32,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0," bath","1 ","Private",1,1
41981479,"N/A","75",0,0,0,1,0,"la Prosperitat","Nou Barris","Apartment","Entire home/apt",4,"1 bath",1,1,92,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2020-12-17,1,1,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0," bath","1 ","Private",1,0
41981919,"N/A","100",0,0,0,1,0,"la Sagrada Família","Eixample","Apartment","Private room",4,"1 bath",3,4,94,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-18,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41988792,"100","100",0,0,0,1,1,"el Poble Sec","Sants-Montjuïc","Apartment","Entire home/apt",6,"1 bath",3,4,55,32,330,32,32,330,330,32,330,1,30,60,90,365,2020-12-17,1,1,0,100,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,0
41991549,"N/A","100",0,0,0,1,0,"el Fort Pienc","Eixample","Apartment","Private room",2,"1 private bath",1,1,50,2,5,2,2,1125,1125,2,1125,1,0,0,0,0,2020-12-18,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0," private bath","1  ","Private",1,0
41992311,"99","99",0,136,136,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",2,2,47,32,380,32,32,380,380,32,380,1,0,0,0,246,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0," bath","1 ","Private",1,1
41994821,"N/A","100",0,0,0,1,1,"el Barri Gòtic","Ciutat Vella","Apartment","Private room",3,"1 bath",2,2,39,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,2020-12-18,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," bath","1 ","Private",1,1
41994911,"100","98",0,1,1,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Private room",2,"1 shared bath",1,1,100,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,2020-12-17,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
41995123,"17","16",0,134,134,1,1,"el Raval","Ciutat Vella","Apartment","Entire home/apt",4,"1 bath",1,3,100,1,1125,1,1,1125,1125,1,1125,1,20,20,20,20,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0," bath","1 ","Private",1,1
41995515,"N/A","100",0,5,5,1,1,"la Vila de Gràcia","Gràcia","Apartment","Entire home/apt",4,"1 bath",1,1,804,1,1125,1,2,1125,1125,2,1125,1,0,0,0,4,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0," bath","1 ","Private",1,1
41995542,"67","0",0,1,1,1,1,"Sant Pere, Santa Caterina i la Ribera","Ciutat Vella","Apartment","Entire home/apt",2,"1 bath",1,2,200,2,1125,2,2,1125,1125,2,1125,1,29,59,89,179,2020-12-17,0,0,0,94,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0," bath","1 ","Private",1,1
41997251,"N/A","86",0,1,1,1,1,"la Prosperitat","Nou Barris","Apartment","Private room",2,"1 shared bath",1,1,21,1,15,1,1,15,15,1,15,1,28,58,88,88,2020-12-18,1,1,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0," shared bath","1  ","Shared",1,0
42000102,"100","86",1,3,3,1,1,"el Fort Pienc","Eixample","Apartment","Entire home/apt",4,"2 baths",2,4,80,32,60,32,32,1125,1125,32,1125,1,9,39,69,249,2020-12-17,0,0,0,94,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0," baths","2 ","Private",2,1
